1152	1157	14100	14300
1152	1157	331980	332340
1152	1157	332480	332560
1152	1157	332640	332780
1152	1191	1800	1860
1152	1191	9220	9320
1152	1191	9740	10060
1152	1191	11420	11620
1152	1191	13920	14320
1152	1209	332060	332120
1152	1209	332240	332320
1152	1209	332460	332520
1152	1365	11620	11720
1152	1114	333880	334000
1152	1374	11720	12540
1152	1374	12640	12960
1152	1144	14100	14220
1152	1144	335180	335300
1152	1144	335420	335600
1152	1149	333920	334020
1157	1159	920	980
1157	1159	12700	12820
1157	1159	75540	75600
1157	1159	77040	77220
1157	1159	77260	77380
1157	1159	79100	79200
1157	1159	79240	79460
1157	1159	80140	80320
1157	1159	83940	84040
1157	1159	165840	165940
1157	1159	176460	176540
1157	1159	176600	176720
1157	1159	181420	181500
1157	1159	188940	189020
1157	1159	190440	190520
1157	1159	190780	190880
1157	1159	261300	261360
1157	1159	267140	267200
1157	1159	275760	275860
1157	1671	338160	338320
1157	1164	165140	165200
1157	1164	183660	183720
1157	1164	184560	184620
1157	1164	247780	247840
1157	1164	253300	253360
1157	1164	267040	267180
1157	1164	268060	268120
1157	1295	81920	81980
1157	1295	157660	157720
1157	1295	157760	157880
1157	1295	169280	169360
1157	1295	244760	244820
1157	1295	343320	343440
1157	1168	246440	246500
1157	1181	164280	164380
1157	1181	257340	257520
1157	1181	257860	258080
1157	1181	258120	258260
1157	1181	258320	258600
1157	1181	258720	258880
1157	1181	259700	259760
1157	1701	259240	259720
1157	1190	272420	272560
1157	1191	2420	2500
1157	1191	4540	7360
1157	1191	7420	8020
1157	1191	8180	8320
1157	1191	8460	8580
1157	1191	10140	10220
1157	1191	10660	10960
1157	1191	11000	11060
1157	1191	14400	14560
1157	1191	15960	16080
1157	1191	18520	18600
1157	1191	18640	18780
1157	1191	18940	19140
1157	1191	19220	19300
1157	1191	19360	19560
1157	1191	19620	19680
1157	1191	19820	20100
1157	1191	20140	20220
1157	1191	72180	72280
1157	1191	72340	72440
1157	1191	72480	72580
1157	1191	76940	77060
1157	1191	77140	77240
1157	1191	77320	77380
1157	1191	77520	77740
1157	1191	79920	80000
1157	1191	82860	82920
1157	1191	84440	84740
1157	1320	76320	76560
1157	1320	76640	76720
1157	1193	168080	168140
1157	1193	168300	168460
1157	1193	183640	183720
1157	1193	184460	184580
1157	1702	252560	252780
1157	1196	342800	342860
1157	1205	188860	188920
1157	1205	189740	189820
1157	1205	257260	257380
1157	1205	262120	262180
1157	1205	334760	334840
1157	1209	82840	82920
1157	1209	253140	253220
1157	1210	249860	250000
1157	1221	163520	163640
1157	1221	168800	168860
1157	1221	169420	169480
1157	1221	173900	173980
1157	1221	183280	183340
1157	1221	183640	183740
1157	1221	183780	183960
1157	1221	184000	184200
1157	1221	184280	184400
1157	1221	184440	184560
1157	1221	184680	184980
1157	1221	185020	185720
1157	1221	185780	186100
1157	1221	186160	186280
1157	1221	186440	186520
1157	1221	186960	187080
1157	1221	187920	188000
1157	1221	188360	188520
1157	1221	189740	189900
1157	1221	190000	190080
1157	1221	190620	190700
1157	1221	250460	250960
1157	1221	251040	251120
1157	1221	251160	251620
1157	1221	251780	251940
1157	1221	260720	260820
1157	1221	261260	261340
1157	1221	261420	261560
1157	1221	261660	261820
1157	1221	262320	262500
1157	1221	262680	262740
1157	1221	262980	263060
1157	1221	263260	263320
1157	1221	263820	263900
1157	1221	263940	264000
1157	1221	264080	264160
1157	1221	264220	264280
1157	1221	264340	264420
1157	1221	265520	265580
1157	1221	266160	266220
1157	1221	270740	270820
1157	1221	271880	271940
1157	1352	170960	171120
1157	1352	257300	257500
1157	1352	337720	337820
1157	1098	72960	73080
1157	1098	73120	73220
1157	1098	73740	73820
1157	1098	74760	74900
1157	1098	159300	159360
1157	1098	244240	244300
1157	1098	244340	244420
1157	1362	175820	176040
1157	1362	253580	253760
1157	1363	11320	11440
1157	1363	11660	11940
1157	1363	12140	12200
1157	1363	12260	12340
1157	1363	12580	12640
1157	1363	164500	164560
1157	1363	164680	164820
1157	1109	82060	82220
1157	1109	190360	190420
1157	1365	80560	80740
1157	1365	80780	80960
1157	1365	172860	173080
1157	1625	244680	244740
1157	1625	253480	253560
1157	1114	71340	71560
1157	1115	76020	76080
1157	1115	249920	250000
1157	1245	164260	164420
1157	1245	165800	165880
1157	1245	166000	166080
1157	1245	168080	168160
1157	1373	165620	165760
1157	1373	261860	261980
1157	1373	262180	262280
1157	1629	330560	330700
1157	1629	342700	342800
1157	1629	342980	343060
1157	1629	344340	344480
1157	1629	344780	344900
1157	1378	182120	182340
1157	1378	244680	244740
1157	1378	255720	255960
1157	1383	81880	82200
1157	1383	157660	157880
1157	1383	174620	174740
1157	1130	180820	180920
1157	1130	181000	181060
1157	1130	188240	188300
1157	1130	188440	188500
1157	1130	247920	247980
1157	1130	248060	248740
1157	1130	248960	249140
1157	1130	249420	249480
1157	1130	249520	249640
1157	1130	250120	250180
1157	1130	250560	250660
1157	1130	250840	251080
1157	1130	251600	251700
1157	1130	259980	260040
1157	1130	261280	261400
1157	1130	261540	261600
1157	1130	261720	261780
1157	1130	262380	262780
1157	1130	262940	263040
1157	1130	272820	272880
1157	1130	273620	273680
1157	1130	333880	333940
1157	1130	337320	337400
1157	1130	337440	337500
1157	1130	337580	337680
1157	1260	77660	78120
1157	1260	78320	78380
1157	1260	78420	78560
1157	1260	78660	78820
1157	1260	79480	79580
1157	1260	79620	80040
1157	1260	80080	80280
1157	1260	80360	80540
1157	1260	80860	80980
1157	1260	81080	81640
1157	1260	81960	82040
1157	1260	82080	82180
1157	1260	82320	82440
1157	1260	82540	82860
1157	1260	82900	83000
1157	1260	83380	83460
1157	1260	168920	169180
1157	1260	173300	173380
1157	1260	176560	176640
1157	1260	176960	177020
1157	1260	247640	247760
1157	1260	331200	331320
1157	1260	333880	333960
1157	1260	337020	337300
1157	1260	337440	337500
1157	1260	337600	337700
1157	1260	338780	338840
1157	1260	338880	338960
1157	1260	340380	340440
1157	1391	169960	170380
1157	1391	258060	258180
1157	1144	9200	9360
1157	1144	9420	9540
1157	1144	9580	9660
1157	1144	9740	9820
1157	1144	10220	10280
1157	1144	10420	10480
1157	1144	14560	14620
1157	1144	15720	15780
1157	1144	16760	16920
1157	1144	18740	18820
1157	1144	19060	19260
1157	1144	19320	19420
1157	1144	19580	19680
1157	1144	20020	20080
1157	1144	20160	20280
1157	1144	71960	72020
1157	1144	72100	72240
1157	1144	77200	77380
1157	1144	81000	81060
1157	1144	84240	84420
1157	1144	158300	158480
1157	1144	158740	158840
1157	1144	163300	163380
1157	1144	168340	168520
1157	1144	173620	173680
1157	1144	173840	173940
1157	1144	174260	174480
1157	1144	181540	181620
1157	1144	181660	181960
1157	1144	182000	182100
1157	1144	182400	182480
1157	1144	182560	182620
1157	1144	182660	182720
1157	1144	189600	189720
1157	1144	251860	251920
1157	1144	255660	255720
1157	1144	255940	256060
1157	1144	256120	256180
1157	1144	262320	262380
1157	1144	262440	262700
1157	1144	267040	267120
1157	1144	272020	272080
1157	1144	272220	272340
1157	1144	275700	275760
1157	1144	278300	278360
1157	1144	342720	342820
1157	1401	251060	251400
1157	1148	71960	72020
1157	1148	172120	172220
1157	1148	174820	174980
1157	1148	177260	177340
1157	1148	177380	177440
1157	1148	177520	177780
1157	1148	177820	177920
